pay_stay_zone,day_of_week,start_time,end_time,minimum_stay,maximum_stay,cost_per_hour
30001289,4,9:30,18:30,0,120,320
30001289,5,9:30,18:30,0,120,320
30001289,6,9:30,18:30,0,120,320
30001289,7,7:30,12:30,0,120,320
30001290,2,7:30,18:30,0,120,320
30001290,3,7:30,18:30,0,120,320
30001290,4,7:30,18:30,0,120,320
30001290,5,7:30,18:30,0,120,320
30001290,6,7:30,18:30,0,120,320
30001290,7,7:30,12:30,0,120,320
30001296,2,7:30,18:30,0,120,320
30001296,3,7:30,18:30,0,120,320
30001296,4,7:30,18:30,0,120,320
30001296,5,7:30,18:30,0,120,320
30001296,6,7:30,18:30,0,120,320
30001296,7,7:30,12:30,0,120,320
30001297,2,7:30,18:30,0,120,320
30001297,3,7:30,18:30,0,120,320
30001297,4,7:30,18:30,0,120,320
30001297,5,7:30,18:30,0,120,320
30001297,6,7:30,18:30,0,120,320
30001297,7,7:30,12:30,0,120,320
30001298,2,7:30,18:30,0,120,320
30001298,3,7:30,18:30,0,120,320
30001298,4,7:30,18:30,0,120,320
30001298,5,7:30,18:30,0,120,320
30001298,6,7:30,18:30,0,120,320
30001298,7,7:30,12:30,0,120,320
30001299,2,7:30,18:30,0,240,170
30001299,3,7:30,18:30,0,240,170
30001299,4,7:30,18:30,0,240,170
30001299,5,7:30,18:30,0,240,170
30001299,6,7:30,18:30,0,240,170
30001299,7,7:30,12:30,0,240,170
30001300,2,7:30,18:30,0,660,80
30001300,3,7:30,18:30,0,660,80
30001300,4,7:30,18:30,0,660,80
30001300,5,7:30,18:30,0,660,80
30001300,6,7:30,18:30,0,660,80
30001300,7,7:30,12:30,0,660,80
30001301,2,7:30,18:30,0,120,320
30001301,3,7:30,18:30,0,120,320
30001301,4,7:30,18:30,0,120,320
30001301,5,7:30,18:30,0,120,320
30001301,6,7:30,18:30,0,120,320
30001301,7,7:30,12:30,0,120,320
30001302,1,7:30,23:00,0,120,320
30001302,2,7:30,23:00,0,120,320
30001302,3,7:30,23:00,0,120,320
30001302,4,7:30,23:00,0,120,320
30001302,5,7:30,23:00,0,120,320
30001302,6,7:30,23:00,0,120,320
30001302,7,7:30,23:00,0,120,320
30001303,2,7:30,18:30,0,660,80
30001303,3,7:30,18:30,0,660,80
30001303,4,7:30,18:30,0,660,80
30001303,5,7:30,18:30,0,660,80
30001303,6,7:30,18:30,0,660,80
30001304,2,7:30,18:30,0,240,170
30001304,3,7:30,18:30,0,240,170
30001304,4,7:30,18:30,0,240,170
30001304,5,7:30,18:30,0,240,170
30001304,6,7:30,18:30,0,240,170
30001304,7,7:30,12:30,0,240,170
30001305,2,7:30,18:30,0,240,170
30001305,3,7:30,18:30,0,240,170
30001305,4,7:30,18:30,0,240,170
30001305,5,7:30,18:30,0,240,170
30001305,6,7:30,18:30,0,240,170
30001305,7,7:30,18:30,0,240,170
30001307,2,7:30,19:30,0,60,550
30001307,3,7:30,19:30,0,60,550
30001307,4,7:30,19:30,0,60,550
30001307,5,7:30,19:30,0,60,550
30001307,6,7:30,19:30,0,60,550
30001307,7,7:30,19:30,0,60,550
30001308,2,7:30,19:30,0,30,540
30001308,3,7:30,19:30,0,30,540
30001308,4,7:30,19:30,0,30,540
30001308,5,7:30,19:30,0,30,540
30001308,6,7:30,19:30,0,30,540
30001308,7,7:30,19:30,0,30,540
30001309,2,7:30,19:30,0,60,550
30001309,3,7:30,19:30,0,60,550
30001309,4,7:30,19:30,0,60,550
30001309,5,7:30,19:30,0,60,550
30001309,6,7:30,19:30,0,60,550
30001309,7,7:30,19:30,0,60,550
30001310,2,7:30,20:30,0,120,550
30001310,3,7:30,20:30,0,120,550
30001310,4,7:30,20:30,0,120,550
30001310,5,7:30,20:30,0,120,550
30001310,6,7:30,20:30,0,120,550
30001310,7,7:30,20:30,0,120,550
30001311,2,7:30,20:30,0,120,550
30001311,3,7:30,20:30,0,120,550
30001311,4,7:30,20:30,0,120,550
30001311,5,7:30,20:30,0,120,550
30001311,6,7:30,20:30,0,120,550
30001311,7,7:30,20:30,0,120,550
30001312,2,7:30,19:30,0,60,550
30001312,3,7:30,19:30,0,60,550
30001312,4,7:30,19:30,0,60,550
30001312,5,7:30,19:30,0,60,550
30001312,6,7:30,19:30,0,60,550
30001312,7,7:30,19:30,0,60,550
30001313,2,7:30,19:30,0,60,550
30001313,3,7:30,19:30,0,60,550
30001313,4,7:30,19:30,0,60,550
30001313,5,7:30,19:30,0,60,550
30001313,6,7:30,19:30,0,60,550
30001313,7,7:30,19:30,0,60,550
30001315,2,7:30,19:30,0,60,550
30001315,2,19:30,20:30,0,60,550
30001315,3,7:30,19:30,0,60,550
30001315,3,19:30,20:30,0,60,550
30001315,4,7:30,19:30,0,60,550
30001315,4,19:30,20:30,0,60,550
30001315,5,7:30,19:30,0,60,550
30001315,5,19:30,20:30,0,60,550
30001315,6,7:30,19:30,0,60,550
30001315,6,19:30,20:30,0,60,550
30001315,7,7:30,19:30,0,60,550
30001315,7,19:30,20:30,0,60,550
30001316,2,7:30,18:30,0,660,80
30001316,3,7:30,18:30,0,660,80
30001316,4,7:30,18:30,0,660,80
30001316,5,7:30,18:30,0,660,80
30001316,6,7:30,18:30,0,660,80
30001317,2,7:30,18:30,0,660,80
30001317,3,7:30,18:30,0,660,80
30001317,4,7:30,18:30,0,660,80
30001317,5,7:30,18:30,0,660,80
30001317,6,7:30,18:30,0,660,80
30001318,2,7:30,18:30,0,60,320
30001318,3,7:30,18:30,0,60,320
30001318,4,7:30,18:30,0,60,320
30001318,5,7:30,18:30,0,60,320
30001318,6,7:30,18:30,0,60,320
30001318,7,7:30,12:30,0,60,320
30001319,2,7:30,18:30,0,120,320
30001319,3,7:30,18:30,0,120,320
30001319,4,7:30,18:30,0,120,320
30001319,5,7:30,18:30,0,120,320
30001319,6,7:30,18:30,0,120,320
30001319,7,7:30,12:30,0,120,320
30001320,2,7:30,18:30,0,60,320
30001320,3,7:30,18:30,0,60,320
30001320,4,7:30,18:30,0,60,320
30001320,5,7:30,18:30,0,60,320
30001320,6,7:30,18:30,0,60,320
30001320,7,7:30,12:30,0,60,320
30001322,2,7:30,18:30,0,180,200
30001322,3,7:30,18:30,0,180,200
30001322,4,7:30,18:30,0,180,200
30001322,5,7:30,18:30,0,180,200
30001322,6,7:30,18:30,0,180,200
30001322,7,7:30,18:30,0,180,200
30001323,2,7:30,18:30,0,180,200
30001323,3,7:30,18:30,0,180,200
30001323,4,7:30,18:30,0,180,200
30001323,5,7:30,18:30,0,180,200
30001323,6,7:30,18:30,0,180,200
30001323,7,7:30,18:30,0,180,200
30001324,2,7:30,18:30,0,660,80
30001324,3,7:30,18:30,0,660,80
30001324,4,7:30,18:30,0,660,80
30001324,5,7:30,18:30,0,660,80
30001324,6,7:30,18:30,0,660,80
30001325,2,7:30,18:30,0,240,170
30001325,3,7:30,18:30,0,240,170
30001325,4,7:30,18:30,0,240,170
30001325,5,7:30,18:30,0,240,170
30001325,6,7:30,18:30,0,240,170
30001325,7,7:30,18:30,0,240,170
30001326,1,7:30,18:30,0,30,320
30001326,2,7:30,18:30,0,30,320
30001326,3,7:30,18:30,0,30,320
30001326,4,7:30,18:30,0,30,320
30001326,5,7:30,18:30,0,30,320
30001326,6,7:30,18:30,0,30,320
30001326,7,7:30,18:30,0,30,320
30001327,2,7:30,18:30,0,660,80
30001327,3,7:30,18:30,0,660,80
30001327,4,7:30,18:30,0,660,80
30001327,5,7:30,18:30,0,660,80
30001327,6,7:30,18:30,0,660,80
30001328,2,7:30,18:30,0,240,170
30001328,3,7:30,18:30,0,240,170
30001328,4,7:30,18:30,0,240,170
30001328,5,7:30,18:30,0,240,170
30001328,6,7:30,18:30,0,240,170
30001329,2,7:30,18:30,0,180,200
30001329,3,7:30,18:30,0,180,200
30001329,4,7:30,18:30,0,180,200
30001329,5,7:30,18:30,0,180,200
30001329,6,7:30,18:30,0,180,200
30001329,7,7:30,18:30,0,180,200
30001330,2,10:00,15:00,0,180,200
30001330,3,10:00,15:00,0,180,200
30001330,4,10:00,15:00,0,180,200
30001330,5,10:00,15:00,0,180,200
30001330,6,10:00,15:00,0,180,200
30001331,2,7:30,20:30,0,120,550
30001331,3,7:30,20:30,0,120,550
30001331,4,7:30,20:30,0,120,550
30001331,5,7:30,20:30,0,120,550
30001331,6,7:30,20:30,0,120,550
30001331,7,7:30,20:30,0,120,550
30001332,2,7:30,18:30,0,60,550
30001332,2,18:30,20:30,0,120,550
30001332,3,7:30,18:30,0,60,550
30001332,3,18:30,20:30,0,120,550
30001332,4,7:30,18:30,0,60,550
30001332,4,18:30,20:30,0,120,550
30001332,5,7:30,18:30,0,60,550
30001332,5,18:30,20:30,0,120,550
30001332,6,7:30,18:30,0,60,550
30001332,6,18:30,20:30,0,120,550
30001332,7,7:30,18:30,0,60,550
30001332,7,18:30,20:30,0,120,550
30001333,2,7:30,19:30,0,60,550
30001333,3,7:30,19:30,0,60,550
30001333,4,7:30,19:30,0,60,550
30001333,5,7:30,19:30,0,60,550
30001333,6,7:30,19:30,0,60,550
30001333,7,7:30,19:30,0,60,550
30001334,2,7:30,18:30,0,60,550
30001334,2,18:30,20:30,0,120,550
30001334,3,7:30,18:30,0,60,550
30001334,3,18:30,20:30,0,120,550
30001334,4,7:30,18:30,0,60,550
30001334,4,18:30,20:30,0,120,550
30001334,5,7:30,18:30,0,60,550
30001334,5,18:30,20:30,0,120,550
30001334,6,7:30,18:30,0,60,550
30001334,6,18:30,20:30,0,120,550
30001334,7,7:30,18:30,0,60,550
30001334,7,18:30,20:30,0,120,550
30001335,2,7:30,18:30,0,60,550
30001335,2,18:30,20:30,0,120,550
30001335,3,7:30,18:30,0,60,550
30001335,3,18:30,20:30,0,120,550
30001335,4,7:30,18:30,0,60,550
30001335,4,18:30,20:30,0,120,550
30001335,5,7:30,18:30,0,60,550
30001335,5,18:30,20:30,0,120,550
30001335,6,7:30,18:30,0,60,550
30001335,6,18:30,20:30,0,120,550
30001335,7,7:30,18:30,0,60,550
30001335,7,18:30,20:30,0,120,550
30001336,2,7:30,18:30,0,60,550
30001336,2,18:30,20:30,0,120,550
30001336,3,7:30,18:30,0,60,550
30001336,3,18:30,20:30,0,120,550
30001336,4,7:30,18:30,0,60,550
30001336,4,18:30,20:30,0,120,550
30001336,5,7:30,18:30,0,60,550
30001336,5,18:30,20:30,0,120,550
30001336,6,7:30,18:30,0,60,550
30001336,6,18:30,20:30,0,120,550
30001336,7,7:30,18:30,0,60,550
30001336,7,18:30,20:30,0,120,550
30001337,2,7:30,19:30,0,60,550
30001337,3,7:30,19:30,0,60,550
30001337,4,7:30,19:30,0,60,550
30001337,5,7:30,19:30,0,60,550
30001337,6,7:30,19:30,0,60,550
30001337,7,7:30,19:30,0,60,550
30001338,2,9:30,16:00,0,60,550
30001338,3,9:30,16:00,0,60,550
30001338,4,9:30,16:00,0,60,550
30001338,5,9:30,16:00,0,60,550
30001338,6,9:30,16:00,0,60,550
30001338,7,9:30,16:00,0,60,550
30001339,2,7:30,18:30,0,60,550
30001339,2,18:30,20:30,0,120,550
30001339,3,7:30,18:30,0,60,550
30001339,3,18:30,20:30,0,120,550
30001339,4,7:30,18:30,0,60,550
30001339,4,18:30,20:30,0,120,550
30001339,5,7:30,18:30,0,60,550
30001339,5,18:30,20:30,0,120,550
30001339,6,7:30,18:30,0,60,550
30001339,6,18:30,20:30,0,120,550
30001339,7,7:30,18:30,0,60,550
30001339,7,18:30,20:30,0,120,550
30001341,2,7:30,20:30,0,120,550
30001341,3,7:30,20:30,0,120,550
30001341,4,7:30,20:30,0,120,550
30001341,5,7:30,20:30,0,120,550
30001341,6,7:30,20:30,0,120,550
30001341,7,7:30,20:30,0,120,550
30001342,2,7:30,19:30,0,30,540
30001342,3,7:30,19:30,0,30,540
30001342,4,7:30,19:30,0,30,540
30001342,5,7:30,19:30,0,30,540
30001342,6,7:30,19:30,0,30,540
30001342,7,7:30,19:30,0,30,540
30001343,2,7:30,18:30,0,60,550
30001343,2,18:30,20:30,0,120,550
30001343,3,7:30,18:30,0,60,550
30001343,3,18:30,20:30,0,120,550
30001343,4,7:30,18:30,0,60,550
30001343,4,18:30,20:30,0,120,550
30001343,5,7:30,18:30,0,60,550
30001343,5,18:30,20:30,0,120,550
30001343,6,7:30,18:30,0,60,550
30001343,6,18:30,20:30,0,120,550
30001343,7,7:30,18:30,0,60,550
30001343,7,18:30,20:30,0,120,550
30001344,2,7:30,18:30,0,60,550
30001344,2,18:30,20:30,0,120,550
30001344,3,7:30,18:30,0,60,550
30001344,3,18:30,20:30,0,120,550
30001344,4,7:30,18:30,0,60,550
30001344,4,18:30,20:30,0,120,550
30001344,5,7:30,18:30,0,60,550
30001344,5,18:30,20:30,0,120,550
30001344,6,7:30,18:30,0,60,550
30001344,6,18:30,20:30,0,120,550
30001344,7,7:30,18:30,0,60,550
30001344,7,18:30,20:30,0,120,550
30001345,2,7:30,18:30,0,60,550
30001345,2,18:30,20:30,0,120,550
30001345,3,7:30,18:30,0,60,550
30001345,3,18:30,20:30,0,120,550
30001345,4,7:30,18:30,0,60,550
30001345,4,18:30,20:30,0,120,550
30001345,5,7:30,18:30,0,60,550
30001345,5,18:30,20:30,0,120,550
30001345,6,7:30,18:30,0,60,550
30001345,6,18:30,20:30,0,120,550
30001345,7,7:30,18:30,0,60,550
30001345,7,18:30,20:30,0,120,550
30001346,2,7:30,19:30,0,60,550
30001346,3,7:30,19:30,0,60,550
30001346,4,7:30,19:30,0,60,550
30001346,5,7:30,19:30,0,60,550
30001346,6,7:30,19:30,0,60,550
30001346,7,7:30,19:30,0,60,550
30001347,2,7:30,19:30,0,60,550
30001347,3,7:30,19:30,0,60,550
30001347,4,7:30,19:30,0,60,550
30001347,5,7:30,19:30,0,60,550
30001347,6,7:30,19:30,0,60,550
30001347,7,7:30,19:30,0,60,550
30001348,2,7:30,23:00,0,120,320
30001348,3,7:30,23:00,0,120,320
30001348,4,7:30,23:00,0,120,320
30001348,5,7:30,23:00,0,120,320
30001348,6,7:30,23:00,0,120,320
30001349,2,7:30,16:30,0,120,550
30001349,3,7:30,16:30,0,120,550
30001349,4,7:30,16:30,0,120,550
30001349,5,7:30,16:30,0,120,550
30001349,6,7:30,16:30,0,120,550
30001349,7,7:30,18:30,0,120,550
30001350,2,7:30,18:30,0,60,550
30001350,2,18:30,20:30,0,120,550
30001350,3,7:30,18:30,0,60,550
30001350,3,18:30,20:30,0,120,550
30001350,4,7:30,18:30,0,60,550
30001350,4,18:30,20:30,0,120,550
30001350,5,7:30,18:30,0,60,550
30001350,5,18:30,20:30,0,120,550
30001350,6,7:30,18:30,0,60,550
30001350,6,18:30,20:30,0,120,550
30001350,7,7:30,18:30,0,60,550
30001350,7,18:30,20:30,0,120,550
30001352,2,7:30,18:30,0,30,540
30001352,2,18:30,20:30,0,120,540
30001352,3,7:30,18:30,0,30,540
30001352,3,18:30,20:30,0,120,540
30001352,4,7:30,18:30,0,30,540
30001352,4,18:30,20:30,0,120,540
30001352,5,7:30,18:30,0,30,540
30001352,5,18:30,20:30,0,120,540
30001352,6,7:30,18:30,0,30,540
30001352,6,18:30,20:30,0,120,540
30001352,7,7:30,18:30,0,30,540
30001352,7,18:30,20:30,0,120,540
30001353,2,18:30,20:30,0,120,550
30001353,3,9:30,16:30,0,30,540
30001353,3,18:30,20:30,0,120,550
30001353,4,9:30,16:30,0,30,540
30001353,4,18:30,20:30,0,120,550
30001353,5,9:30,16:30,0,30,540
30001353,5,18:30,20:30,0,120,550
30001353,6,9:30,16:30,0,30,540
30001353,6,18:30,20:30,0,120,550
30001353,7,7:30,20:30,0,120,550
30001355,2,7:30,18:30,0,60,550
30001355,2,18:30,20:30,0,120,550
30001355,3,7:30,18:30,0,60,550
30001355,3,18:30,20:30,0,120,550
30001355,4,7:30,18:30,0,60,550
30001355,4,18:30,20:30,0,120,550
30001355,5,7:30,18:30,0,60,550
30001355,5,18:30,20:30,0,120,550
30001355,6,7:30,18:30,0,60,550
30001355,6,18:30,20:30,0,120,550
30001355,7,7:30,18:30,0,60,550
30001355,7,18:30,20:30,0,120,550
30001356,2,7:30,18:30,0,60,550
30001356,2,18:30,20:30,0,120,550
30001356,3,7:30,18:30,0,60,550
30001356,3,18:30,20:30,0,120,550
30001356,4,7:30,18:30,0,60,550
30001356,4,18:30,20:30,0,120,550
30001356,5,7:30,18:30,0,60,550
30001356,5,18:30,20:30,0,120,550
30001356,6,7:30,18:30,0,60,550
30001356,6,18:30,20:30,0,120,550
30001356,7,7:30,18:30,0,60,550
30001356,7,18:30,20:30,0,120,550
30001357,2,7:30,19:30,0,30,540
30001357,2,19:30,20:30,0,60,550
30001357,3,7:30,19:30,0,30,540
30001357,3,19:30,20:30,0,60,550
30001357,4,7:30,19:30,0,30,540
30001357,4,19:30,20:30,0,60,550
30001357,5,7:30,19:30,0,30,540
30001357,5,19:30,20:30,0,60,550
30001357,6,7:30,19:30,0,30,540
30001357,6,19:30,20:30,0,60,550
30001357,7,7:30,19:30,0,30,540
30001357,7,19:30,20:30,0,60,550
30001358,2,7:30,18:30,0,60,550
30001358,2,18:30,20:30,0,120,550
30001358,3,7:30,18:30,0,60,550
30001358,3,18:30,20:30,0,120,550
30001358,4,7:30,18:30,0,60,550
30001358,4,18:30,20:30,0,120,550
30001358,5,7:30,18:30,0,60,550
30001358,5,18:30,20:30,0,120,550
30001358,6,7:30,18:30,0,60,550
30001358,6,18:30,20:30,0,120,550
30001358,7,7:30,18:30,0,60,550
30001358,7,18:30,20:30,0,120,550
30001359,2,7:30,19:30,0,30,540
30001359,2,19:30,20:30,0,60,550
30001359,3,7:30,19:30,0,30,540
30001359,3,19:30,20:30,0,60,550
30001359,4,7:30,19:30,0,30,540
30001359,4,19:30,20:30,0,60,550
30001359,5,7:30,19:30,0,30,540
30001359,5,19:30,20:30,0,60,550
30001359,6,7:30,19:30,0,30,540
30001359,6,19:30,20:30,0,60,550
30001359,7,7:30,19:30,0,30,540
30001359,7,19:30,20:30,0,60,550
30001360,2,7:30,18:30,0,60,550
30001360,2,18:30,20:30,0,120,550
30001360,3,7:30,18:30,0,60,550
30001360,3,18:30,20:30,0,120,550
30001360,4,7:30,18:30,0,60,550
30001360,4,18:30,20:30,0,120,550
30001360,5,7:30,18:30,0,60,550
30001360,5,18:30,20:30,0,120,550
30001360,6,7:30,18:30,0,60,550
30001360,6,18:30,20:30,0,120,550
30001360,7,7:30,18:30,0,60,550
30001360,7,18:30,20:30,0,120,550
30001361,2,7:30,19:30,0,30,540
30001361,3,7:30,19:30,0,30,540
30001361,4,7:30,19:30,0,30,540
30001361,5,7:30,19:30,0,30,540
30001361,6,7:30,19:30,0,30,540
30001361,7,7:30,19:30,0,30,540
30001363,2,7:30,16:30,0,30,540
30001363,2,18:00,19:30,0,30,540
30001363,3,7:30,16:30,0,30,540
30001363,3,18:00,19:30,0,30,540
30001363,4,7:30,16:30,0,30,540
30001363,4,18:00,19:30,0,30,540
30001363,5,7:30,16:30,0,30,540
30001363,5,18:00,19:30,0,30,540
30001363,6,7:30,16:30,0,30,540
30001363,6,18:00,19:30,0,30,540
30001363,7,7:30,19:30,0,30,540
30001364,2,7:30,18:30,0,30,320
30001364,3,7:30,18:30,0,30,320
30001364,4,7:30,18:30,0,30,320
30001364,5,7:30,18:30,0,30,320
30001364,6,7:30,18:30,0,30,320
30001364,7,7:30,18:30,0,30,320
30001365,2,7:30,18:30,0,30,320
30001365,3,7:30,18:30,0,30,320
30001365,4,7:30,18:30,0,30,320
30001365,5,7:30,18:30,0,30,320
30001365,6,7:30,18:30,0,30,320
30001365,7,7:30,18:30,0,30,320
30001366,2,7:30,18:30,0,120,320
30001366,3,7:30,18:30,0,120,320
30001366,4,7:30,18:30,0,120,320
30001366,5,7:30,18:30,0,120,320
30001366,6,7:30,18:30,0,120,320
30001366,7,7:30,18:30,0,120,320
30001367,2,7:30,18:30,0,60,320
30001367,3,7:30,18:30,0,60,320
30001367,4,7:30,18:30,0,60,320
30001367,5,7:30,18:30,0,60,320
30001367,6,7:30,18:30,0,60,320
30001367,7,7:30,18:30,0,60,320
30001368,2,7:30,18:30,0,120,320
30001368,3,7:30,18:30,0,120,320
30001368,4,7:30,18:30,0,120,320
30001368,5,7:30,18:30,0,120,320
30001368,6,7:30,18:30,0,120,320
30001368,7,7:30,18:30,0,120,320
30001369,2,7:30,18:30,0,180,200
30001369,3,7:30,18:30,0,180,200
30001369,4,7:30,18:30,0,180,200
30001369,5,7:30,18:30,0,180,200
30001369,6,7:30,18:30,0,180,200
30001369,7,7:30,18:30,0,180,200
30001370,2,7:30,18:30,0,660,80
30001370,3,7:30,18:30,0,660,80
30001370,4,7:30,18:30,0,660,80
30001370,5,7:30,18:30,0,660,80
30001370,6,7:30,18:30,0,660,80
30001371,2,7:30,18:30,0,180,200
30001371,3,7:30,18:30,0,180,200
30001371,4,7:30,18:30,0,180,200
30001371,5,7:30,18:30,0,180,200
30001371,6,7:30,18:30,0,180,200
30001372,2,7:30,18:30,0,660,80
30001372,3,7:30,18:30,0,660,80
30001372,4,7:30,18:30,0,660,80
30001372,5,7:30,18:30,0,660,80
30001372,6,7:30,18:30,0,660,80
30001373,2,7:30,18:30,0,120,320
30001373,3,7:30,18:30,0,120,320
30001373,4,7:30,18:30,0,120,320
30001373,5,7:30,18:30,0,120,320
30001373,6,7:30,18:30,0,120,320
30001373,7,7:30,12:30,0,120,320
30001374,2,7:30,18:30,0,120,320
30001374,3,7:30,18:30,0,120,320
30001374,4,7:30,18:30,0,120,320
30001374,5,7:30,18:30,0,120,320
30001374,6,7:30,18:30,0,120,320
30001374,7,7:30,12:30,0,120,320
30001375,2,7:30,18:30,0,240,170
30001375,3,7:30,18:30,0,240,170
30001375,4,7:30,18:30,0,240,170
30001375,5,7:30,18:30,0,240,170
30001375,6,7:30,18:30,0,240,170
30001375,7,7:30,12:30,0,240,170
30001376,2,7:30,18:30,0,240,170
30001376,3,7:30,18:30,0,240,170
30001376,4,7:30,18:30,0,240,170
30001376,5,7:30,18:30,0,240,170
30001376,6,7:30,18:30,0,240,170
30001376,7,7:30,12:30,0,240,170
30001377,2,7:30,19:30,0,60,550
30001377,3,7:30,19:30,0,60,550
30001377,4,7:30,19:30,0,60,550
30001377,5,7:30,19:30,0,60,550
30001377,6,7:30,19:30,0,60,550
30001377,7,7:30,19:30,0,60,550
30001378,2,7:30,19:30,0,60,550
30001378,3,7:30,19:30,0,60,550
30001378,4,7:30,19:30,0,60,550
30001378,5,7:30,19:30,0,60,550
30001378,6,7:30,19:30,0,60,550
30001379,2,7:30,19:30,0,30,540
30001379,3,7:30,19:30,0,30,540
30001379,4,7:30,19:30,0,30,540
30001379,5,7:30,19:30,0,30,540
30001379,6,7:30,19:30,0,30,540
30001379,7,7:30,19:30,0,30,540
30001382,2,7:30,19:30,0,30,540
30001382,3,7:30,19:30,0,30,540
30001382,4,7:30,19:30,0,30,540
30001382,5,7:30,19:30,0,30,540
30001382,6,7:30,19:30,0,30,540
30001382,7,7:30,19:30,0,30,540
30001384,2,7:30,20:30,0,60,550
30001384,3,7:30,20:30,0,60,550
30001384,4,7:30,20:30,0,60,550
30001384,5,7:30,20:30,0,60,550
30001384,6,7:30,20:30,0,60,550
30001384,7,7:30,20:30,0,60,550
30001385,2,7:30,18:30,0,60,550
30001385,2,18:30,20:30,0,120,550
30001385,3,7:30,18:30,0,60,550
30001385,3,18:30,20:30,0,120,550
30001385,4,7:30,18:30,0,60,550
30001385,4,18:30,20:30,0,120,550
30001385,5,7:30,18:30,0,60,550
30001385,5,18:30,20:30,0,120,550
30001385,6,7:30,18:30,0,60,550
30001385,6,18:30,20:30,0,120,550
30001385,7,7:30,18:30,0,60,550
30001385,7,18:30,20:30,0,120,550
30001386,2,7:30,18:30,0,60,320
30001386,3,7:30,18:30,0,60,320
30001386,4,7:30,18:30,0,60,320
30001386,5,7:30,18:30,0,60,320
30001386,6,7:30,18:30,0,60,320
30001386,7,7:30,12:30,0,60,320
30001390,2,7:30,19:30,0,30,540
30001390,3,7:30,19:30,0,30,540
30001390,4,7:30,19:30,0,30,540
30001390,5,7:30,19:30,0,30,540
30001390,6,7:30,19:30,0,30,540
30001390,7,7:30,19:30,0,30,540
30001393,2,7:30,18:30,0,120,320
30001393,3,7:30,18:30,0,120,320
30001393,4,7:30,18:30,0,120,320
30001393,5,7:30,18:30,0,120,320
30001393,6,7:30,18:30,0,120,320
30001393,7,7:30,18:30,0,120,320
30001394,2,7:30,18:30,0,60,320
30001394,3,7:30,18:30,0,60,320
30001394,4,7:30,18:30,0,60,320
30001394,5,7:30,18:30,0,60,320
30001394,6,7:30,18:30,0,60,320
30001394,7,7:30,18:30,0,60,320
30001395,2,7:30,19:30,0,30,540
30001395,3,7:30,19:30,0,30,540
30001395,4,7:30,19:30,0,30,540
30001395,5,7:30,19:30,0,30,540
30001395,6,7:30,19:30,0,30,540
30001395,7,7:30,19:30,0,30,540
30001396,2,7:30,19:30,0,60,550
30001396,3,7:30,19:30,0,60,550
30001396,4,7:30,19:30,0,60,550
30001396,5,7:30,19:30,0,60,550
30001396,6,7:30,19:30,0,60,550
30001396,7,7:30,19:30,0,60,550
30001397,2,7:30,19:30,0,120,550
30001397,3,7:30,19:30,0,120,550
30001397,4,7:30,19:30,0,120,550
30001397,5,7:30,19:30,0,120,550
30001397,6,7:30,19:30,0,120,550
30001397,7,7:30,19:30,0,120,550
30001398,2,9:30,18:30,0,60,550
30001398,2,18:30,20:30,0,120,550
30001398,3,9:30,18:30,0,60,550
30001398,3,18:30,20:30,0,120,550
30001398,4,9:30,18:30,0,60,550
30001398,4,18:30,20:30,0,120,550
30001398,5,9:30,18:30,0,60,550
30001398,5,18:30,20:30,0,120,550
30001398,6,9:30,18:30,0,60,550
30001398,6,18:30,20:30,0,120,550
30001398,7,7:30,18:30,0,60,550
30001398,7,18:30,20:30,0,120,550
30001399,2,7:30,19:30,0,60,550
30001399,3,7:30,19:30,0,60,550
30001399,4,7:30,19:30,0,60,550
30001399,5,7:30,19:30,0,60,550
30001399,6,7:30,19:30,0,60,550
30001399,7,7:30,19:30,0,60,550
30001400,2,7:30,18:30,0,60,550
30001400,2,18:30,20:30,0,120,550
30001400,3,7:30,18:30,0,60,550
30001400,3,18:30,20:30,0,120,550
30001400,4,7:30,18:30,0,60,550
30001400,4,18:30,20:30,0,120,550
30001400,5,7:30,18:30,0,60,550
30001400,5,18:30,20:30,0,120,550
30001400,6,7:30,18:30,0,60,550
30001400,6,18:30,20:30,0,120,550
30001400,7,7:30,18:30,0,60,550
30001400,7,18:30,20:30,0,120,550
30001401,2,7:30,20:30,0,120,550
30001401,3,7:30,20:30,0,120,550
30001401,4,7:30,20:30,0,120,550
30001401,5,7:30,20:30,0,120,550
30001401,6,7:30,20:30,0,120,550
30001401,7,7:30,20:30,0,120,550
30001402,2,9:30,18:30,0,60,550
30001402,2,18:30,20:30,0,120,550
30001402,3,9:30,18:30,0,60,550
30001402,3,18:30,20:30,0,120,550
30001402,4,9:30,18:30,0,60,550
30001402,4,18:30,20:30,0,120,550
30001402,5,9:30,18:30,0,60,550
30001402,5,18:30,20:30,0,120,550
30001402,6,9:30,18:30,0,60,550
30001402,6,18:30,20:30,0,120,550
30001402,7,7:30,18:30,0,60,550
30001402,7,18:30,20:30,0,120,550
30001403,2,18:30,20:30,0,120,550
30001403,3,18:30,20:30,0,120,550
30001403,4,18:30,20:30,0,120,550
30001403,5,18:30,20:30,0,120,550
30001403,6,18:30,20:30,0,120,550
30001403,7,7:30,18:30,0,60,550
30001403,7,18:30,20:30,0,120,550
30001404,2,7:30,20:30,0,120,550
30001404,3,7:30,20:30,0,120,550
30001404,4,7:30,20:30,0,120,550
